bank,year,metric,status,missingReason,selectedSource,mainValue,tushareValue,scrapedValue,scrapedSource,relatedScrapedTables
江阴农商行,2025,interestLiabilityCost,available,,main,1.56,,,,
江阴农商行,2025,realLoanDepositSpread,source_missing,三源均缺,,,,,,
江阴农商行,2025,timeDepositShare,available,,main,66.780708,,,,
江阴农商行,2025,corporateDemandDepositShare,available,,main,17.700207,,,,
江阴农商行,2025,personalDemandDepositShare,available,,main,11.015323,,,,
江阴农商行,2025,corporateTimeDeposit,available,,main,2694615.9,,,,
江阴农商行,2025,personalTimeDeposit,available,,main,8471964.4,,,,
江阴农商行,2025,npl,available,,main,0.82,,,,
江阴农商行,2025,provisionCoverage,available,,main,329.98,,,,
江阴农商行,2025,overdueRatio,available,,main,1.1972,,,,
江阴农商行,2025,specialMentionRatio,available,,main,1.3654,,,,
江阴农商行,2025,overdueNplDeviation,available,,main,1.46,,,,
江阴农商行,2025,hiddenNplExposure,available,,main,2.19,,,,
江阴农商行,2025,personalLoanNpl,available,,main,0.0,,,,
江阴农商行,2025,corporateLoanNpl,available,,main,0.0,,,,
江阴农商行,2025,housingLoanNpl,source_missing,三源均缺,,,,,,
江阴农商行,2025,consumerLoanNpl,source_missing,三源均缺,,,,,,
江阴农商行,2025,businessLoanNpl,source_missing,三源均缺,,,,,,
江阴农商行,2025,creditCardLoanNpl,source_missing,三源均缺,,,,,,
江阴农商行,2025,housingLoanShare,available,,main,33.845,,,,
江阴农商行,2025,consumerLoanShare,available,,main,16.9337,,,,
江阴农商行,2025,businessLoanShare,available,,main,47.5055,,,,
江阴农商行,2025,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
江阴农商行,2025,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
江阴农商行,2025,pb,available,,main,0.5874,,,,
江阴农商行,2025,pbMid,available,,main,0.6196,,,,
江阴农商行,2025,peTtm,available,,tushare_market,,5.1418,,,
江阴农商行,2025,divYield,available,,tushare_market,,4.1575,,,
江阴农商行,2025,divYieldTtm,available,,tushare_market,,6.5646,,,
江阴农商行,2025,totalMarketValue,available,,tushare_market,,1124856.5046,,,
江阴农商行,2025,turnoverRate,available,,tushare_market,,1.1886,,,
江阴农商行,2025,cet1,available,,main,13.63,,,,
江阴农商行,2025,cet1Buffer,available,,main,613.0,,,,
江阴农商行,2025,carBuffer,available,,main,427.0,,,,
江阴农商行,2025,rwaDensity,available,,main,65.2799,,,,
江阴农商行,2025,estimatedRwa,available,,main,14315907.0,,,,
江阴农商行,2025,estimatedRwaGrowth,available,,main,8.659545,,,,
江阴农商行,2025,rwaProfitGrowthGap,available,,main,8.609545,,,,
江阴农商行,2025,rwaAssetGrowthGap,available,,main,-0.863532,,,,
江阴农商行,2025,pbChange,available,,main,-0.0203,,,,
江阴农商行,2025,bondInvestment,source_missing,三源均缺,,,,,,
江阴农商行,2025,fundInvestment,source_missing,三源均缺,,,,,,
江阴农商行,2025,trustWmInvestment,source_missing,三源均缺,,,,,,
江阴农商行,2025,tradAsset,source_missing,三源均缺,,,,,,
江阴农商行,2025,fvociAssets,source_missing,三源均缺,,,,,,
江阴农商行,2025,acAssets,source_missing,三源均缺,,,,,,
江阴农商行,2025,htmInvest,source_missing,三源均缺,,,,,,
江阴农商行,2025,afaAssets,source_missing,三源均缺,,,,,,
江阴农商行,2025,debtInvestment,source_missing,三源均缺,,,,,,
江阴农商行,2025,otherDebtInvestment,source_missing,三源均缺,,,,,,
江阴农商行,2025,investmentAssetRatio,available,,main,0.0,,,,
江阴农商行,2025,fairValueChgGain,source_missing,三源均缺,,,,,,
江阴农商行,2025,fxGain,source_missing,三源均缺,,,,,,
江阴农商行,2025,investIncome,source_missing,三源均缺,,,,,,
江阴农商行,2025,otherNonInterestIncome,source_missing,三源均缺,,,,,,
江阴农商行,2025,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
江阴农商行,2025,operatingCashFlow,available,,main,-237865.5,,,,
江阴农商行,2025,cashflowInvAct,source_missing,三源均缺,,,,,,
江阴农商行,2025,cashflowFncAct,source_missing,三源均缺,,,,,,
江阴农商行,2025,depositGrowthCF,source_missing,三源均缺,,,,,,
江阴农商行,2025,loanIssuanceCF,source_missing,三源均缺,,,,,,
江阴农商行,2025,centralBankAdj,source_missing,三源均缺,,,,,,
江阴农商行,2025,liquidityCoverageRatio,available,,main,159.87,,,,
江阴农商行,2025,liquidityRatio,available,,main,69.42,,,,
江阴农商行,2025,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,roa,available,,main,0.9352,,,,
瑞丰农商行,2020,roe,available,,main,10.43,,,,
瑞丰农商行,2020,revenue,available,,main,300871.8967,300871.9,,,
瑞丰农商行,2020,netProfit,available,,main,111961.7622,111961.76,,,
瑞丰农商行,2020,coreRevenueGrowth,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,revenueGrowth,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,netProfitGrowth,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,ppopGrowth,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,costIncomeRatio,available,,main,32.86,32.8186,,,
瑞丰农商行,2020,feeAssetRatio,available,,main,-0.128723,-0.1287,,,
瑞丰农商行,2020,trueCoreNonInterest,available,,main,-5.5412,,,,
瑞丰农商行,2020,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,cashProfitRatio,available,,main,1112.90408,1112.9041,,,
瑞丰农商行,2020,nim,available,,main,2.51,,,,
瑞丰农商行,2020,nimGapBp,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,earningAssetYield,available,,main,4.6,,,,
瑞丰农商行,2020,interestLiabilityCost,available,,main,2.33,,,,
瑞丰农商行,2020,realLoanDepositSpread,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,timeDepositShare,available,,main,61.638617,,,,
瑞丰农商行,2020,corporateDemandDepositShare,available,,main,21.555387,,,,
瑞丰农商行,2020,personalDemandDepositShare,available,,main,15.287981,,,,
瑞丰农商行,2020,corporateTimeDeposit,available,,main,938643.1281,,,,
瑞丰农商行,2020,personalTimeDeposit,available,,main,4654131.0357,,,,
瑞丰农商行,2020,npl,available,,main,1.32,,,,
瑞丰农商行,2020,provisionCoverage,available,,main,234.41,,,,
瑞丰农商行,2020,overdueRatio,available,,main,0.9698,,,,
瑞丰农商行,2020,specialMentionRatio,available,,main,1.6227,,,,
瑞丰农商行,2020,overdueNplDeviation,available,,main,0.7347,,,,
瑞丰农商行,2020,hiddenNplExposure,available,,main,2.94,,,,
瑞丰农商行,2020,personalLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2020,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2020,housingLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,consumerLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,businessLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,creditCardLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,housingLoanShare,available,,main,35.7195,,,,
瑞丰农商行,2020,consumerLoanShare,available,,main,16.6972,,,,
瑞丰农商行,2020,businessLoanShare,available,,main,37.5026,,,,
瑞丰农商行,2020,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,pb,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,pbMid,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,peTtm,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,divYield,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,divYieldTtm,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,totalMarketValue,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,turnoverRate,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,cet1,available,,main,14.66,,,,
瑞丰农商行,2020,cet1Buffer,available,,main,716.0,,,,
瑞丰农商行,2020,carBuffer,available,,main,775.0,,,,
瑞丰农商行,2020,rwaDensity,available,,main,58.5449,,,,
瑞丰农商行,2020,estimatedRwa,available,,main,7582508.0,,,,
瑞丰农商行,2020,estimatedRwaGrowth,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,rwaProfitGrowthGap,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,rwaAssetGrowthGap,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2020,pbChange,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,bondInvestment,available,,main,2874831.3,,,,
瑞丰农商行,2020,fundInvestment,available,,main,235351.1,,,,
瑞丰农商行,2020,trustWmInvestment,available,,main,8576.0,,,,
瑞丰农商行,2020,tradAsset,available,,tushare,,377317.35,,,
瑞丰农商行,2020,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,debtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,otherDebtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,investmentAssetRatio,available,,main,24.080069,,,,
瑞丰农商行,2020,fairValueChgGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,fxGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,investIncome,available,,tushare,,18354.33,,,
瑞丰农商行,2020,otherNonInterestIncome,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,operatingCashFlow,available,,main,1246027.0192,1246027.02,,,
瑞丰农商行,2020,cashflowInvAct,available,,tushare,,-282832.74,,,
瑞丰农商行,2020,cashflowFncAct,available,,tushare,,-256874.33,,,
瑞丰农商行,2020,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,liquidityCoverageRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2020,liquidityRatio,available,,main,59.36,,,,
瑞丰农商行,2020,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,roa,available,,main,0.9722,,,,
瑞丰农商行,2021,roe,available,,main,10.33,,,,
瑞丰农商行,2021,revenue,available,,main,331024.1,331024.1,,,
瑞丰农商行,2021,netProfit,available,,main,129494.3,129494.3,,,
瑞丰农商行,2021,coreRevenueGrowth,available,,main,1.67,,,,
瑞丰农商行,2021,revenueGrowth,available,,main,10.02,,,,
瑞丰农商行,2021,netProfitGrowth,available,,main,15.66,,,,
瑞丰农商行,2021,ppopGrowth,available,,main,11.02,,,,
瑞丰农商行,2021,costIncomeRatio,available,,main,32.22,32.2122,,,
瑞丰农商行,2021,feeAssetRatio,available,,main,-0.097437,-0.0974,,,
瑞丰农商行,2021,trueCoreNonInterest,available,,main,-4.0287,,,,
瑞丰农商行,2021,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,cashProfitRatio,available,,main,-14.446968,-14.447,,,
瑞丰农商行,2021,nim,available,,main,2.34,,,,
瑞丰农商行,2021,nimGapBp,available,,main,-3.2608,,,,
瑞丰农商行,2021,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2021,earningAssetYield,available,,main,4.581515,,,,
瑞丰农商行,2021,interestLiabilityCost,available,,main,2.344123,,,,
瑞丰农商行,2021,realLoanDepositSpread,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,timeDepositShare,available,,main,60.876243,,,,
瑞丰农商行,2021,corporateDemandDepositShare,available,,main,23.635327,,,,
瑞丰农商行,2021,personalDemandDepositShare,available,,main,13.75361,,,,
瑞丰农商行,2021,corporateTimeDeposit,available,,main,1017733.2,,,,
瑞丰农商行,2021,personalTimeDeposit,available,,main,5089800.6,,,,
瑞丰农商行,2021,npl,available,,main,1.25,,,,
瑞丰农商行,2021,provisionCoverage,available,,main,252.9,,,,
瑞丰农商行,2021,overdueRatio,available,,main,0.9845,,,,
瑞丰农商行,2021,specialMentionRatio,available,,main,1.5081,,,,
瑞丰农商行,2021,overdueNplDeviation,available,,main,0.7876,,,,
瑞丰农商行,2021,hiddenNplExposure,available,,main,2.76,,,,
瑞丰农商行,2021,personalLoanNpl,available,,main,0.92,,,,
瑞丰农商行,2021,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2021,housingLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,consumerLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,businessLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,creditCardLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,housingLoanShare,available,,main,33.3239,,,,
瑞丰农商行,2021,consumerLoanShare,available,,main,15.1936,,,,
瑞丰农商行,2021,businessLoanShare,available,,main,42.086,,,,
瑞丰农商行,2021,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2021,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2021,pb,available,,main,1.2909,,,,
瑞丰农商行,2021,pbMid,available,,main,2.0803,,,,
瑞丰农商行,2021,peTtm,available,,tushare_market,,14.0947,,,
瑞丰农商行,2021,divYield,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,divYieldTtm,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,totalMarketValue,available,,tushare_market,,1702552.3486,,,
瑞丰农商行,2021,turnoverRate,available,,tushare_market,,7.1071,,,
瑞丰农商行,2021,cet1,available,,main,15.41,,,,
瑞丰农商行,2021,cet1Buffer,available,,main,791.0,,,,
瑞丰农商行,2021,carBuffer,available,,main,835.0,,,,
瑞丰农商行,2021,rwaDensity,available,,main,64.7875,,,,
瑞丰农商行,2021,estimatedRwa,available,,main,8867303.0,,,,
瑞丰农商行,2021,estimatedRwaGrowth,available,,main,16.944196,,,,
瑞丰农商行,2021,rwaProfitGrowthGap,available,,main,1.284196,,,,
瑞丰农商行,2021,rwaAssetGrowthGap,available,,main,11.268191,,,,
瑞丰农商行,2021,pbChange,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,bondInvestment,available,,main,2898933.9,,,,
瑞丰农商行,2021,fundInvestment,available,,main,307762.5,,,,
瑞丰农商行,2021,trustWmInvestment,available,,main,120127.0,,,,
瑞丰农商行,2021,tradAsset,available,,tushare,,508057.3,,,
瑞丰农商行,2021,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,debtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,otherDebtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,investmentAssetRatio,available,,main,24.306888,,,,
瑞丰农商行,2021,fairValueChgGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,fxGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,investIncome,available,,tushare,,32720.4,,,
瑞丰农商行,2021,otherNonInterestIncome,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,operatingCashFlow,available,,main,-18708.0,-18708.0,,,
瑞丰农商行,2021,cashflowInvAct,available,,tushare,,-49673.1,,,
瑞丰农商行,2021,cashflowFncAct,available,,tushare,,-200127.1,,,
瑞丰农商行,2021,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,liquidityCoverageRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2021,liquidityRatio,available,,main,43.06,,,,
瑞丰农商行,2021,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,roa,available,,main,1.0466,,,,
瑞丰农商行,2022,roe,available,,main,10.8,,,,
瑞丰农商行,2022,revenue,available,,main,352499.8,352499.8,,,
瑞丰农商行,2022,netProfit,available,,main,155146.1,155146.1,,,
瑞丰农商行,2022,coreRevenueGrowth,available,,main,8.5,,,,
瑞丰农商行,2022,revenueGrowth,available,,main,6.49,,,,
瑞丰农商行,2022,netProfitGrowth,available,,main,19.81,,,,
瑞丰农商行,2022,ppopGrowth,available,,main,4.57,,,,
瑞丰农商行,2022,costIncomeRatio,available,,main,33.3,33.2848,,,
瑞丰农商行,2022,feeAssetRatio,available,,main,-0.05195,-0.0519,,,
瑞丰农商行,2022,trueCoreNonInterest,available,,main,-2.3525,,,,
瑞丰农商行,2022,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,cashProfitRatio,available,,main,203.751625,203.7516,,,
瑞丰农商行,2022,nim,available,,main,2.21,,,,
瑞丰农商行,2022,nimGapBp,available,,main,-3.6195,,,,
瑞丰农商行,2022,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2022,earningAssetYield,available,,main,4.373621,,,,
瑞丰农商行,2022,interestLiabilityCost,available,,main,2.172424,,,,
瑞丰农商行,2022,realLoanDepositSpread,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,timeDepositShare,available,,main,60.62799,,,,
瑞丰农商行,2022,corporateDemandDepositShare,available,,main,24.930129,,,,
瑞丰农商行,2022,personalDemandDepositShare,available,,main,12.23961,,,,
瑞丰农商行,2022,corporateTimeDeposit,available,,main,874098.3,,,,
瑞丰农商行,2022,personalTimeDeposit,available,,main,6623903.8,,,,
瑞丰农商行,2022,npl,available,,main,1.08,,,,
瑞丰农商行,2022,provisionCoverage,available,,main,280.5,,,,
瑞丰农商行,2022,overdueRatio,available,,main,1.058,,,,
瑞丰农商行,2022,specialMentionRatio,available,,main,1.4531,,,,
瑞丰农商行,2022,overdueNplDeviation,available,,main,0.9796,,,,
瑞丰农商行,2022,hiddenNplExposure,available,,main,2.53,,,,
瑞丰农商行,2022,personalLoanNpl,available,,main,1.14,,,,
瑞丰农商行,2022,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2022,housingLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,consumerLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,businessLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,creditCardLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,housingLoanShare,available,,main,29.1952,,,,
瑞丰农商行,2022,consumerLoanShare,available,,main,14.2566,,,,
瑞丰农商行,2022,businessLoanShare,available,,main,48.8486,,,,
瑞丰农商行,2022,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2022,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2022,pb,available,,main,0.6548,,,,
瑞丰农商行,2022,pbMid,available,,main,0.8757,,,,
瑞丰农商行,2022,peTtm,available,,tushare_market,,6.5223,,,
瑞丰农商行,2022,divYield,available,,tushare_market,,0.0,,,
瑞丰农商行,2022,divYieldTtm,available,,tushare_market,,2.8526,,,
瑞丰农商行,2022,totalMarketValue,available,,tushare_market,,952402.9539,,,
瑞丰农商行,2022,turnoverRate,available,,tushare_market,,0.6866,,,
瑞丰农商行,2022,cet1,available,,main,14.42,,,,
瑞丰农商行,2022,cet1Buffer,available,,main,692.0,,,,
瑞丰农商行,2022,carBuffer,available,,main,508.0,,,,
瑞丰农商行,2022,rwaDensity,available,,main,65.2357,,,,
瑞丰农商行,2022,estimatedRwa,available,,main,10413103.0,,,,
瑞丰农商行,2022,estimatedRwaGrowth,available,,main,17.432584,,,,
瑞丰农商行,2022,rwaProfitGrowthGap,available,,main,-2.377416,,,,
瑞丰农商行,2022,rwaAssetGrowthGap,available,,main,0.806848,,,,
瑞丰农商行,2022,pbChange,available,,main,-0.6361,,,,
瑞丰农商行,2022,bondInvestment,available,,main,3521482.3,,,,
瑞丰农商行,2022,fundInvestment,available,,main,470296.1,,,,
瑞丰农商行,2022,trustWmInvestment,available,,main,150996.2,,,,
瑞丰农商行,2022,tradAsset,available,,tushare,,622724.8,,,
瑞丰农商行,2022,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,debtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,otherDebtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,investmentAssetRatio,available,,main,25.953535,,,,
瑞丰农商行,2022,fairValueChgGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,fxGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,investIncome,available,,tushare,,42392.1,,,
瑞丰农商行,2022,otherNonInterestIncome,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,operatingCashFlow,available,,main,316112.7,316112.7,,,
瑞丰农商行,2022,cashflowInvAct,available,,tushare,,-652028.1,,,
瑞丰农商行,2022,cashflowFncAct,available,,tushare,,-55416.5,,,
瑞丰农商行,2022,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,liquidityCoverageRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2022,liquidityRatio,available,,main,55.55,,,,
瑞丰农商行,2022,loanDepositRatio,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,roa,available,,main,0.981,,,,
瑞丰农商行,2023,roe,available,,main,10.97,,,,
瑞丰农商行,2023,revenue,available,,main,380357.8,380357.8,,,
瑞丰农商行,2023,netProfit,available,,main,174859.9,174859.9,,,
瑞丰农商行,2023,coreRevenueGrowth,available,,main,-2.1,,,,
瑞丰农商行,2023,revenueGrowth,available,,main,7.9,,,,
瑞丰农商行,2023,netProfitGrowth,available,,main,12.71,,,,
瑞丰农商行,2023,ppopGrowth,available,,main,5.35,,,,
瑞丰农商行,2023,costIncomeRatio,available,,main,34.7,34.6882,,,
瑞丰农商行,2023,feeAssetRatio,available,,main,-0.006786,-0.0068,,,
瑞丰农商行,2023,trueCoreNonInterest,available,,main,-0.3512,,,,
瑞丰农商行,2023,volatileIncomeShare,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,cashProfitRatio,available,,main,1505.584185,1505.5842,,,
瑞丰农商行,2023,nim,available,,main,1.73,,,,
瑞丰农商行,2023,nimGapBp,available,,main,-44.0133,,,,
瑞丰农商行,2023,nimGapPoint,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2023,earningAssetYield,available,,main,3.911574,,,,
瑞丰农商行,2023,interestLiabilityCost,available,,main,2.15051,,,,
瑞丰农商行,2023,realLoanDepositSpread,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,timeDepositShare,available,,main,65.844641,,,,
瑞丰农商行,2023,corporateDemandDepositShare,available,,main,21.138473,,,,
瑞丰农商行,2023,personalDemandDepositShare,available,,main,10.816079,,,,
瑞丰农商行,2023,corporateTimeDeposit,available,,main,1007989.4,,,,
瑞丰农商行,2023,personalTimeDeposit,available,,main,8486914.9,,,,
瑞丰农商行,2023,npl,available,,main,0.97,,,,
瑞丰农商行,2023,provisionCoverage,available,,main,304.12,,,,
瑞丰农商行,2023,overdueRatio,available,,main,1.8363,,,,
瑞丰农商行,2023,specialMentionRatio,available,,main,1.2956,,,,
瑞丰农商行,2023,overdueNplDeviation,available,,main,1.8931,,,,
瑞丰农商行,2023,hiddenNplExposure,available,,main,2.27,,,,
瑞丰农商行,2023,personalLoanNpl,available,,main,1.49,,,,
瑞丰农商行,2023,corporateLoanNpl,available,,main,0.0,,,,
瑞丰农商行,2023,housingLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,consumerLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,businessLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,creditCardLoanNpl,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,housingLoanShare,available,,main,22.4927,,,,
瑞丰农商行,2023,consumerLoanShare,available,,main,15.0161,,,,
瑞丰农商行,2023,businessLoanShare,available,,main,58.1169,,,,
瑞丰农商行,2023,retailRiskMax,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2023,retailRiskSpread,calculation_input_missing,计算输入不足,,,,,,
瑞丰农商行,2023,pb,available,,main,0.6052,,,,
瑞丰农商行,2023,pbMid,available,,main,0.622,,,,
瑞丰农商行,2023,peTtm,available,,tushare_market,,5.6813,,,
瑞丰农商行,2023,divYield,available,,tushare_market,,2.7972,,,
瑞丰农商行,2023,divYieldTtm,available,,tushare_market,,2.331,,,
瑞丰农商行,2023,totalMarketValue,available,,tushare_market,,971269.8905,,,
瑞丰农商行,2023,turnoverRate,available,,tushare_market,,1.4222,,,
瑞丰农商行,2023,cet1,available,,main,12.68,,,,
瑞丰农商行,2023,cet1Buffer,available,,main,518.0,,,,
瑞丰农商行,2023,carBuffer,available,,main,338.0,,,,
瑞丰农商行,2023,rwaDensity,available,,main,66.9865,,,,
瑞丰农商行,2023,estimatedRwa,available,,main,13188860.0,,,,
瑞丰农商行,2023,estimatedRwaGrowth,available,,main,26.656387,,,,
瑞丰农商行,2023,rwaProfitGrowthGap,available,,main,13.946387,,,,
瑞丰农商行,2023,rwaAssetGrowthGap,available,,main,3.310268,,,,
瑞丰农商行,2023,pbChange,available,,main,-0.0496,,,,
瑞丰农商行,2023,bondInvestment,available,,main,5594694.5,,,,
瑞丰农商行,2023,fundInvestment,available,,main,479943.9,,,,
瑞丰农商行,2023,trustWmInvestment,available,,main,267370.7,,,,
瑞丰农商行,2023,tradAsset,available,,tushare,,636432.6,,,
瑞丰农商行,2023,fvociAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,acAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,htmInvest,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,afaAssets,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,debtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,otherDebtInvestment,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,investmentAssetRatio,available,,main,32.211177,,,,
瑞丰农商行,2023,fairValueChgGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,fxGain,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,investIncome,available,,tushare,,46979.8,,,
瑞丰农商行,2023,otherNonInterestIncome,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,otherAssetImpairLoss,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,operatingCashFlow,available,,main,2632663.0,2632663.0,,,
瑞丰农商行,2023,cashflowInvAct,available,,tushare,,-2068749.5,,,
瑞丰农商行,2023,cashflowFncAct,available,,tushare,,-71082.8,,,
瑞丰农商行,2023,depositGrowthCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,loanIssuanceCF,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,centralBankAdj,source_missing,三源均缺,,,,,,
瑞丰农商行,2023,liquidityCoverageRatio,source_missing,三源均缺,,,,,,
